position,position_number,unique_number,date,hour,x,y,z
CD,2,600519,2019-11-19 02:05:38+00:00,2,-0.125,-0.984375,0.171875
CD,2,600519,2019-11-19 02:06:24+00:00,2,-0.203125,-0.84375,0.03125
CD,2,600519,2019-11-19 02:07:10+00:00,2,-0.109375,-0.96875,0.171875
CD,2,600519,2019-11-19 02:07:56+00:00,2,-0.125,-0.96875,0.171875
CD,2,600519,2019-11-19 02:08:42+00:00,2,-0.140625,-0.96875,0.125
CD,2,600519,2019-11-19 02:09:28+00:00,2,-0.15625,-0.890625,-0.046875
CD,2,600519,2019-11-19 02:10:14+00:00,2,-0.109375,-0.953125,0.265625
CD,2,600519,2019-11-19 02:11:00+00:00,2,-0.125,-0.96875,0.234375
CD,2,600519,2019-11-19 02:11:46+00:00,2,-0.109375,-0.953125,0.25
CD,2,600519,2019-11-19 02:12:32+00:00,2,-0.109375,-0.953125,0.28125
CD,2,600519,2019-11-19 02:13:18+00:00,2,-0.125,-0.953125,0.25
CD,2,600519,2019-11-19 02:14:04+00:00,2,-0.09375,-0.953125,0.25
CD,2,600519,2019-11-19 02:14:50+00:00,2,-0.109375,-0.953125,0.265625
CD,2,600519,2019-11-19 02:15:36+00:00,2,-0.109375,-0.953125,0.25
CD,2,600519,2019-11-19 02:16:22+00:00,2,-0.109375,-0.9375,0.25
CD,2,600519,2019-11-19 02:17:08+00:00,2,-0.125,-0.953125,0.25
CD,2,600519,2019-11-19 02:17:54+00:00,2,-0.109375,-0.96875,0.234375
CD,2,600519,2019-11-19 02:18:40+00:00,2,-0.109375,-0.96875,0.21875
CD,2,600519,2019-11-19 02:19:26+00:00,2,-0.125,-0.953125,0.21875
CD,2,600519,2019-11-19 02:20:12+00:00,2,-0.109375,-0.96875,0.21875
CD,2,600519,2019-11-19 02:20:58+00:00,2,-0.109375,-0.96875,0.21875
CD,2,600519,2019-11-19 02:21:44+00:00,2,-0.125,-0.953125,0.234375
CD,2,600519,2019-11-19 02:22:30+00:00,2,-0.109375,-0.96875,0.171875
CD,2,600519,2019-11-19 02:23:16+00:00,2,-0.125,-0.953125,0.21875
CD,2,600519,2019-11-19 02:24:02+00:00,2,-0.140625,-0.96875,0.21875
CD,2,600519,2019-11-19 02:24:48+00:00,2,-0.078125,-0.921875,0.3125
CD,2,600519,2019-11-19 02:25:34+00:00,2,-0.046875,-0.96875,-0.265625
CD,2,600519,2019-11-19 02:26:20+00:00,2,-0.078125,-0.953125,0.265625
CD,2,600519,2019-11-19 02:27:06+00:00,2,-0.078125,-0.953125,0.28125
CD,2,600519,2019-11-19 02:27:52+00:00,2,-0.03125,-0.984375,-0.203125
CD,2,600519,2019-11-19 02:28:38+00:00,2,-0.0625,-0.9375,-0.34375
CD,2,600519,2019-11-19 02:29:24+00:00,2,-0.109375,-0.96875,0.1875
CD,2,600519,2019-11-19 02:30:10+00:00,2,-0.125,-0.96875,0.21875
CD,2,600519,2019-11-19 02:30:56+00:00,2,-0.140625,-0.984375,0.1875
CD,2,600519,2019-11-19 02:31:42+00:00,2,-0.109375,-0.96875,0.1875
CD,2,600519,2019-11-19 02:32:28+00:00,2,-0.109375,-0.96875,0.203125
CD,2,600519,2019-11-19 02:33:14+00:00,2,-0.109375,-0.96875,0.21875
CV,1,601919,2019-11-19 03:46:26+00:00,3,0.109375,-0.296875,-0.90625
CV,1,601919,2019-11-19 03:49:15+00:00,3,0.1875,-0.34375,-0.921875
CV,1,601919,2019-11-19 03:51:57+00:00,3,-0.375,-0.09375,-0.84375
D,7,601919,2019-11-19 03:54:33+00:00,3,-0.03125,-0.28125,-0.90625
D,7,601919,2019-11-19 03:54:44+00:00,3,-0.265625,-0.234375,-0.90625
D,7,601919,2019-11-19 03:54:55+00:00,3,-0.3125,-0.1875,-0.890625
D,7,601919,2019-11-19 03:55:06+00:00,3,-0.34375,-0.203125,-0.90625
D,7,601919,2019-11-19 03:55:17+00:00,3,-0.421875,-0.203125,-0.875
D,7,601919,2019-11-19 03:55:28+00:00,3,-0.4375,-0.171875,-0.78125
CV,1,601919,2019-11-19 04:00:49+00:00,1,-0.21875,0.046875,-0.9375
CV,1,600519,2019-11-19 04:22:50+00:00,1,-0.0625,-0.234375,-0.953125
CV,1,600519,2019-11-19 04:23:26+00:00,1,-0.03125,-0.265625,-0.953125
CV,1,600519,2019-11-19 04:24:02+00:00,1,-0.03125,-0.265625,-0.9375
CV,1,600519,2019-11-19 04:24:38+00:00,1,-0.046875,-0.296875,-0.953125
CV,1,600519,2019-11-19 04:25:14+00:00,1,0.0,-0.296875,-0.921875
CG,3,601919,2019-11-19 04:31:05+00:00,1,-0.15625,0.78125,-0.546875
CG,3,601919,2019-11-19 04:32:18+00:00,1,-0.15625,0.765625,-0.546875
CG,3,601919,2019-11-19 04:33:09+00:00,1,-0.09375,0.78125,-0.546875
CG,3,601919,2019-11-19 04:34:00+00:00,1,-0.140625,0.78125,-0.578125
CV,1,600519,2019-11-19 04:34:57+00:00,1,0.0,0.0,-0.984375
CV,1,600519,2019-11-19 04:35:33+00:00,1,0.015625,-0.046875,-0.96875
CG,3,601919,2019-11-19 04:35:57+00:00,1,-0.140625,0.765625,-0.546875
CG,3,601919,2019-11-19 04:36:48+00:00,1,-0.140625,0.765625,-0.578125
CG,3,601919,2019-11-19 04:37:39+00:00,1,-0.140625,0.765625,-0.5625
CG,3,601919,2019-11-19 04:38:42+00:00,1,-0.140625,0.765625,-0.5625
CG,3,601919,2019-11-19 04:39:33+00:00,1,-0.15625,0.78125,-0.5625
D,7,600519,2019-11-19 04:40:01+00:00,1,-0.40625,-0.015625,-0.890625
D,7,600519,2019-11-19 04:40:12+00:00,1,-0.453125,-0.046875,-0.859375
CG,3,601919,2019-11-19 04:40:51+00:00,1,-0.15625,0.75,-0.5625
CG,3,601919,2019-11-19 04:41:49+00:00,1,-0.15625,0.78125,-0.546875
CG,3,601919,2019-11-19 04:42:40+00:00,1,-0.15625,0.765625,-0.5625
D,7,600519,2019-11-19 04:42:55+00:00,1,-0.421875,0.21875,-0.828125
D,7,600519,2019-11-19 04:43:06+00:00,1,-0.0625,0.484375,-0.921875
CG,3,601919,2019-11-19 04:44:01+00:00,1,-0.125,0.765625,-0.5625
CV,1,600519,2019-11-19 04:45:30+00:00,1,-0.09375,0.6875,-0.6875
CV,1,601919,2019-11-19 05:17:15+00:00,5,-0.09375,-0.328125,-0.921875
CV,1,601919,2019-11-19 05:17:51+00:00,5,-0.015625,-0.390625,-0.90625
CV,1,601919,2019-11-19 05:18:27+00:00,5,-0.046875,-0.390625,-0.875
CV,1,601919,2019-11-19 05:19:03+00:00,5,-0.046875,-0.375,-0.890625
D,7,601919,2019-11-19 05:26:02+00:00,5,-0.3125,-0.46875,-0.78125
D,7,601919,2019-11-19 05:26:13+00:00,5,-0.265625,-0.46875,-0.8125
D,7,601919,2019-11-19 05:26:24+00:00,5,-0.28125,-0.578125,-0.625
D,7,601919,2019-11-19 05:26:35+00:00,5,-0.375,-0.453125,-0.78125
D,7,601919,2019-11-19 05:26:46+00:00,5,-0.515625,-0.40625,-0.78125
D,7,601919,2019-11-19 05:26:57+00:00,5,-0.140625,-0.515625,-0.8125
D,7,601919,2019-11-19 05:27:08+00:00,5,-0.46875,-0.46875,-0.703125
D,7,601919,2019-11-19 05:27:19+00:00,5,-0.3125,-0.453125,-0.796875
CV,1,601919,2019-11-19 05:32:17+00:00,5,-0.171875,-0.78125,-0.53125
CV,1,601919,2019-11-19 05:37:08+00:00,5,0.046875,-0.171875,-0.953125
CV,1,601919,2019-11-19 05:37:44+00:00,5,-0.140625,-0.21875,-0.953125
CV,1,601919,2019-11-19 05:38:20+00:00,5,-0.109375,-0.21875,-0.9375
CG,3,600519,2019-11-19 05:41:19+00:00,5,-0.03125,0.921875,-0.390625
CG,3,600519,2019-11-19 05:42:10+00:00,5,-0.03125,0.9375,-0.375
CG,3,600519,2019-11-19 05:43:01+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:43:52+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:44:43+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:45:34+00:00,5,-0.046875,0.90625,-0.359375
CG,3,600519,2019-11-19 05:46:25+00:00,5,-0.046875,0.9375,-0.390625
CG,3,600519,2019-11-19 05:47:16+00:00,5,-0.046875,0.921875,-0.359375
CG,3,600519,2019-11-19 05:48:07+00:00,5,-0.046875,0.921875,-0.390625
CG,3,600519,2019-11-19 05:48:58+00:00,5,-0.03125,0.9375,-0.375
CG,3,600519,2019-11-19 05:49:49+00:00,5,-0.046875,0.921875,-0.390625
CG,3,600519,2019-11-19 05:50:40+00:00,5,-0.03125,0.921875,-0.390625
CG,3,600519,2019-11-19 05:51:31+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:52:22+00:00,5,-0.046875,0.9375,-0.359375
CG,3,600519,2019-11-19 05:53:13+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:54:04+00:00,5,-0.046875,0.921875,-0.359375
CG,3,600519,2019-11-19 05:54:55+00:00,5,-0.046875,0.921875,-0.390625
CG,3,600519,2019-11-19 05:55:46+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:56:37+00:00,5,-0.046875,0.90625,-0.375
CG,3,600519,2019-11-19 05:57:28+00:00,5,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 05:58:19+00:00,5,-0.046875,0.9375,-0.390625
CG,3,600519,2019-11-19 05:59:10+00:00,5,-0.03125,0.921875,-0.390625
CG,3,600519,2019-11-19 06:00:01+00:00,6,-0.03125,0.921875,-0.375
CG,3,600519,2019-11-19 06:00:52+00:00,6,-0.03125,0.921875,-0.34375
CG,3,600519,2019-11-19 06:01:43+00:00,6,-0.046875,0.921875,-0.34375
CG,3,600519,2019-11-19 06:02:34+00:00,6,-0.046875,0.9375,-0.375
CG,3,600519,2019-11-19 06:03:25+00:00,6,-0.046875,0.921875,-0.359375
CG,3,600519,2019-11-19 06:04:16+00:00,6,-0.0625,0.9375,-0.359375
CG,3,600519,2019-11-19 06:05:07+00:00,6,-0.0625,0.9375,-0.375
CG,3,600519,2019-11-19 06:05:58+00:00,6,-0.046875,0.921875,-0.375
CG,3,600519,2019-11-19 06:06:49+00:00,6,-0.046875,0.9375,-0.359375
CG,3,601919,2019-11-19 06:07:46+00:00,6,-0.171875,0.765625,-0.5625
CG,3,601919,2019-11-19 06:08:37+00:00,6,-0.171875,0.765625,-0.546875
CG,3,601919,2019-11-19 06:09:28+00:00,6,-0.15625,0.75,-0.578125
CV,1,601919,2019-11-19 06:27:29+00:00,6,-0.015625,-0.296875,-0.9375
CV,1,601919,2019-11-19 06:28:05+00:00,6,-0.03125,-0.28125,-0.921875
CV,1,601919,2019-11-19 06:28:41+00:00,6,-0.0625,-0.28125,-0.921875
CV,1,601919,2019-11-19 06:29:17+00:00,6,-0.0625,-0.265625,-0.921875
CV,1,601919,2019-11-19 06:29:53+00:00,6,-0.0625,-0.234375,-0.9375
CV,1,601919,2019-11-19 06:39:25+00:00,6,-0.09375,-0.25,-0.9375
CV,1,601919,2019-11-19 06:40:01+00:00,6,-0.09375,-0.25,-0.9375
CV,1,601919,2019-11-19 06:40:37+00:00,6,-0.09375,-0.234375,-0.921875
D,7,601919,2019-11-19 06:50:05+00:00,6,-0.296875,-0.5,-0.765625
D,7,601919,2019-11-19 06:50:16+00:00,6,-0.234375,-0.5,-0.78125
D,7,601919,2019-11-19 06:50:27+00:00,6,-0.296875,-0.390625,-0.796875
D,7,601919,2019-11-19 06:50:38+00:00,6,-0.25,-0.515625,-0.78125
D,7,601919,2019-11-19 06:50:49+00:00,6,-0.3125,-0.515625,-0.734375
D,7,601919,2019-11-19 06:51:00+00:00,6,-0.4375,-0.5,-0.71875
D,7,601919,2019-11-19 06:51:11+00:00,6,-0.421875,-0.453125,-0.78125
D,7,601919,2019-11-19 06:51:22+00:00,6,-0.21875,-0.515625,-0.765625
D,7,601919,2019-11-19 06:51:33+00:00,6,-0.515625,-0.578125,-0.703125
D,7,601919,2019-11-19 06:51:44+00:00,6,-0.40625,-0.375,-0.78125
D,7,601919,2019-11-19 06:51:55+00:00,6,-0.609375,-0.453125,-0.65625
D,7,601919,2019-11-19 06:52:06+00:00,6,-0.40625,-0.46875,-0.765625
D,7,601919,2019-11-19 06:52:17+00:00,6,-0.40625,-0.515625,-0.71875
D,7,601919,2019-11-19 06:52:28+00:00,6,-0.5,-0.4375,-0.734375
CV,1,600519,2019-11-19 07:02:45+00:00,7,-0.03125,-0.203125,-0.953125
CV,1,601919,2019-11-19 07:03:46+00:00,7,0.03125,-0.40625,-0.859375
CV,1,601919,2019-11-19 07:04:22+00:00,7,0.0625,-0.40625,-0.875
CV,1,601919,2019-11-19 07:04:58+00:00,7,0.046875,-0.40625,-0.875
CV,1,601919,2019-11-19 07:05:34+00:00,7,0.03125,-0.421875,-0.875
CV,1,601919,2019-11-19 07:06:10+00:00,7,0.046875,-0.421875,-0.859375
CV,1,600519,2019-11-19 07:09:25+00:00,7,-0.140625,-0.09375,-0.96875
CV,1,600519,2019-11-19 07:10:01+00:00,7,0.125,-0.1875,-0.953125
CV,1,600519,2019-11-19 07:10:37+00:00,7,0.109375,-0.140625,-0.96875
CV,1,600519,2019-11-19 07:11:13+00:00,7,0.0625,-0.09375,-0.953125
D,7,601919,2019-11-19 07:34:08+00:00,7,-0.34375,-0.46875,-0.6875
D,7,601919,2019-11-19 07:34:19+00:00,7,-0.1875,-0.40625,-0.859375
D,7,601919,2019-11-19 07:34:30+00:00,7,-0.359375,-0.265625,-0.75
D,7,601919,2019-11-19 07:34:41+00:00,7,-0.375,-0.40625,-0.78125
D,7,601919,2019-11-19 07:34:52+00:00,7,-0.34375,-0.390625,-0.796875
D,7,601919,2019-11-19 07:35:03+00:00,7,-0.40625,-0.40625,-0.78125
D,7,601919,2019-11-19 07:35:14+00:00,7,-0.390625,-0.40625,-0.78125
D,7,601919,2019-11-19 07:35:25+00:00,7,-0.4375,-0.421875,-0.75
D,7,601919,2019-11-19 07:35:36+00:00,7,-0.421875,-0.453125,-0.75
D,7,601919,2019-11-19 07:35:47+00:00,7,-0.390625,-0.4375,-0.765625
D,7,601919,2019-11-19 07:35:58+00:00,7,-0.390625,-0.40625,-0.734375
D,7,601919,2019-11-19 07:36:09+00:00,7,-0.359375,-0.453125,-0.71875
D,7,601919,2019-11-19 07:36:20+00:00,7,-0.21875,-0.421875,-0.828125
D,7,601919,2019-11-19 07:36:31+00:00,7,-0.28125,-0.5,-1.265625
D,7,601919,2019-11-19 07:36:42+00:00,7,-0.296875,-0.390625,-0.796875
D,7,601919,2019-11-19 07:36:53+00:00,7,-0.375,-0.359375,-0.796875
D,7,601919,2019-11-19 07:37:04+00:00,7,-0.421875,-0.359375,-0.8125
D,7,601919,2019-11-19 07:37:15+00:00,7,-0.421875,-0.421875,-0.828125
D,7,601919,2019-11-19 07:37:26+00:00,7,-0.375,-0.34375,-0.765625
D,7,600519,2019-11-19 07:37:28+00:00,7,-0.390625,0.0625,-0.9375
D,7,600519,2019-11-19 07:37:39+00:00,7,-0.375,-0.21875,-0.875
D,7,600519,2019-11-19 07:37:50+00:00,7,-0.5,0.03125,-0.875
D,7,600519,2019-11-19 07:38:01+00:00,7,-0.265625,-0.0625,-0.890625
D,7,600519,2019-11-19 07:38:12+00:00,7,-0.453125,-0.0625,-0.90625
D,7,600519,2019-11-19 07:38:23+00:00,7,-0.296875,-0.0625,-0.9375
D,7,600519,2019-11-19 07:38:34+00:00,7,-0.390625,-0.140625,-0.890625
D,7,600519,2019-11-19 07:38:45+00:00,7,-0.265625,-0.125,-0.921875
D,7,600519,2019-11-19 07:38:56+00:00,7,-0.3125,-0.109375,-0.921875
D,7,600519,2019-11-19 07:39:07+00:00,7,-0.34375,-0.09375,-0.90625
D,7,600519,2019-11-19 07:39:18+00:00,7,-0.40625,0.078125,-0.890625
D,7,600519,2019-11-19 07:39:29+00:00,7,-0.296875,0.03125,-0.90625
D,7,600519,2019-11-19 07:39:40+00:00,7,-0.484375,0.015625,-0.921875
D,7,600519,2019-11-19 07:39:51+00:00,7,-0.5,-0.03125,-0.875
D,7,600519,2019-11-19 07:40:02+00:00,7,-0.328125,-0.1875,-0.90625
D,7,600519,2019-11-19 07:40:13+00:00,7,-0.3125,-0.046875,-0.953125
D,7,600519,2019-11-19 07:40:24+00:00,7,-0.296875,-0.078125,-0.9375
D,7,600519,2019-11-19 07:40:35+00:00,7,-0.375,-0.09375,-0.9375
D,7,600519,2019-11-19 07:40:46+00:00,7,-0.328125,-0.046875,-0.9375
D,7,600519,2019-11-19 07:40:57+00:00,7,-0.359375,-0.078125,-0.90625
D,7,600519,2019-11-19 07:41:08+00:00,7,-0.34375,-0.046875,-0.9375
D,7,600519,2019-11-19 07:41:19+00:00,7,-0.40625,-0.03125,-0.90625
D,7,600519,2019-11-19 07:41:30+00:00,7,-0.40625,-0.015625,-0.890625
D,7,600519,2019-11-19 07:41:41+00:00,7,-0.375,-0.03125,-0.90625
D,7,600519,2019-11-19 07:41:52+00:00,7,-0.328125,-0.03125,-0.9375
D,7,600519,2019-11-19 07:42:03+00:00,7,-0.3125,-0.09375,-0.9375
D,7,600519,2019-11-19 07:42:14+00:00,7,-0.25,-0.0625,-0.921875
D,7,600519,2019-11-19 07:42:25+00:00,7,-0.453125,0.0,-0.875
D,7,600519,2019-11-19 07:42:36+00:00,7,-0.421875,0.046875,-0.875
D,7,600519,2019-11-19 07:42:47+00:00,7,-0.390625,0.203125,-0.921875
D,7,600519,2019-11-19 07:42:58+00:00,7,-0.359375,-0.015625,-0.9375
D,7,600519,2019-11-19 07:43:09+00:00,7,-0.234375,0.015625,-0.90625
D,7,600519,2019-11-19 07:43:20+00:00,7,-0.3125,-0.015625,-0.9375
D,7,600519,2019-11-19 07:43:31+00:00,7,-0.359375,-0.109375,-0.921875
D,7,600519,2019-11-19 07:43:42+00:00,7,-0.328125,-0.09375,-0.9375
D,7,600519,2019-11-19 07:43:53+00:00,7,-0.3125,-0.09375,-0.9375
D,7,600519,2019-11-19 07:44:04+00:00,7,-0.4375,-0.078125,-0.921875
D,7,600519,2019-11-19 07:44:15+00:00,7,-0.453125,0.109375,-0.875
D,7,600519,2019-11-19 07:44:26+00:00,7,-0.234375,-0.0625,-0.953125
D,7,600519,2019-11-19 07:44:37+00:00,7,-0.25,-0.09375,-0.9375
D,7,600519,2019-11-19 07:44:48+00:00,7,-0.328125,-0.15625,-0.9375
D,7,600519,2019-11-19 07:44:59+00:00,7,-0.359375,0.0,-0.921875
D,7,600519,2019-11-19 07:45:10+00:00,7,-0.390625,0.03125,-0.9375
D,7,600519,2019-11-19 07:45:21+00:00,7,-0.3125,-0.078125,-0.890625
D,7,600519,2019-11-19 07:45:32+00:00,7,-0.296875,-0.015625,-0.9375
D,7,600519,2019-11-19 07:45:43+00:00,7,-0.265625,0.0,-0.9375
D,7,600519,2019-11-19 07:45:54+00:00,7,-0.265625,-0.03125,-0.953125
D,7,600519,2019-11-19 07:46:05+00:00,7,-0.265625,-0.03125,-0.921875
D,7,600519,2019-11-19 07:46:16+00:00,7,-0.296875,-0.046875,-0.9375
D,7,600519,2019-11-19 07:46:27+00:00,7,-0.296875,-0.046875,-0.9375
D,7,600519,2019-11-19 07:46:38+00:00,7,-0.359375,-0.0625,-0.9375
D,7,600519,2019-11-19 07:46:49+00:00,7,-0.34375,-0.015625,-0.90625
D,7,600519,2019-11-19 07:47:00+00:00,7,-0.25,0.0,-0.921875
D,7,600519,2019-11-19 07:47:11+00:00,7,-0.265625,-0.03125,-0.9375
D,7,600519,2019-11-19 07:47:22+00:00,7,-0.515625,0.03125,-0.953125
D,7,600519,2019-11-19 07:47:33+00:00,7,-0.34375,-0.0625,-0.9375
D,7,600519,2019-11-19 07:47:44+00:00,7,-0.0625,-0.171875,-0.90625
CV,1,601919,2019-11-19 08:10:37+00:00,8,-0.265625,-0.0625,-0.921875
CV,1,601919,2019-11-19 08:11:13+00:00,8,-0.25,-0.046875,-0.953125
CV,1,601919,2019-11-19 08:11:49+00:00,8,-0.15625,-0.65625,-0.703125
CV,1,601919,2019-11-19 08:12:25+00:00,8,-0.15625,-0.65625,-0.671875
CV,1,601919,2019-11-19 08:18:46+00:00,8,0.09375,-0.3125,-0.90625
CV,1,601919,2019-11-19 08:21:21+00:00,8,-0.15625,-0.25,-0.9375
CV,1,600519,2019-11-19 08:22:24+00:00,8,-0.046875,-0.109375,-0.96875
CV,1,600519,2019-11-19 08:23:00+00:00,8,-0.03125,-0.109375,-0.96875
